transaction_id,customer_id,customer_name,customer_age,gender,product_id,product_name,product_category,quantiy,prce,payment_mode,purchase_date,time_of_purchase,status
TXN775065,CUST9084,Dishani Bawa,32,M,P6349,T-Shirt,Clothing,1,969,Debit Card,17/04/2023,22:48:59,delivered
TXN834287,CUST8715,Khushi Mahajan,41,Female,P8232,Jeans,Clothing,2,3168,UPI,01/02/2023,19:16:39,pending
TXN978417,CUST4876,Shanaya Kanda,18,Female,P6003,Sofa,Furniture,5,8830,EMI,27/06/2023,15:01:55,cancelled
TXN241576,CUST6122,Inaaya  Samra,58,M,P2557,Wardrobe,Furniture,3,11631,Debit Card,22/07/2023,15:03:00,returned
TXN538974,CUST2304,Saira Dayal,45,F,P6632,Rice,Groceries,3,11589,Cash,25/09/2023,5:31:00,pending
TXN910227,CUST6683,Azad Sastry,55,M,P2542,Watch,Accessories,4,7784,Cash,09/03/2023,18:45:04,returned
TXN602451,CUST8315,Indrajit Shanker,39,Male,P3923,Rice,Groceries,2,6044,UPI,07/05/2023,8:27:47,pending
TXN818334,CUST8315,Indrajit Shanker,39,Male,P5758,Jacket,Clothing,5,16510,CC,29/04/2023,5:49:36,cancelled
TXN413491,CUST7485,Lagan Sehgal,23,F,P1226,Chair,Furniture,3,4704,CC,30/08/2023,17:09:45,returned
TXN596015,CUST6498,Saira Dyal,41,Female,P9215,T-Shirt,Clothing,3,14451,Cash,26/09/2023,14:30:38,cancelled
TXN838121,CUST4738,Aayush Chandra,30,Male,P3058,Laptop,Electronics,3,7059,CC,10/02/2023,7:42:19,pending
TXN582894,CUST8250,Yuvraj  Johal,29,F,P5613,Notebook,Books,2,5960,Credit Card,27/11/2023,6:47:33,cancelled
TXN643055,CUST7853,Amani Tandon,28,Male,P2495,Sweater,Clothing,5,13500,UPI,13/02/2023,21:22:02,pending
TXN405206,CUST5926,Urvi Ram,55,M,P1357,T-Shirt,Clothing,3,2763,CC,14/06/2023,23:54:48,pending
TXN816622,CUST8166,Uthkarsh Tak,25,M,P1585,Wheat,Groceries,4,8012,Cash,05/02/2023,9:25:12,pending
TXN561030,CUST3218,Bhamini Gopal,44,Female,P5983,Novel,Books,1,360,Credit Card,05/01/2023,10:35:42,pending
TXN258557,CUST2731,Arhaan Chakrabarti,37,Male,P5310,T-Shirt,Clothing,5,13090,EMI,12/10/2023,14:18:36,delivered
TXN886648,CUST5696,Hiran Koshy,46,M,P3652,Fruits,Groceries,3,11415,Credit Card,17/12/2023,21:41:32,pending
TXN321494,CUST8789,Amira Vora,22,F,P2796,Wheat,Groceries,4,19128,CC,22/03/2023,5:32:17,cancelled
TXN251788,CUST6183,Saksham Dhaliwal,24,M,P8007,Vegetables,Groceries,5,11645,Cash,09/05/2023,10:39:55,pending
TXN512400,CUST4286,Tejas Soni,26,F,P2888,Wardrobe,Furniture,4,1164,Credit Card,26/10/2023,6:22:01,delivered
TXN567832,CUST1563,Divit Jha,56,M,P8525,Vegetables,Groceries,4,13880,EMI,11/02/2023,12:11:10,returned
TXN326675,CUST1167,Inaaya  Khurana,36,F,P7638,Sweater,Clothing,2,2558,EMI,21/02/2023,4:01:55,pending
TXN639033,CUST5470,Anika Iyer,31,F,P9456,Headphones,Electronics,5,9080,CC,25/02/2023,6:45:44,delivered
TXN862777,CUST7135,Raunak Sani,56,F,P9550,Sofa,Furniture,1,1076,EMI,27/04/2023,15:38:51,cancelled
TXN492179,CUST3260,Aaryahi Bandi,45,Female,P6198,T-Shirt,Clothing,5,10470,Cash,16/07/2023,15:39:02,pending
TXN358972,CUST9049,Navya Sarin,42,M,P9944,Tablet,Electronics,2,2194,Debit Card,22/06/2023,2:47:19,pending
TXN868364,CUST3051,Prerak Walla,37,Female,P5245,Jacket,Clothing,1,1831,Cash,04/05/2023,7:02:38,pending
TXN461359,CUST4642,Aaina Iyengar,31,F,P4005,Sofa,Furniture,4,11400,Cash,01/07/2023,6:35:04,pending
TXN266816,CUST3602,Anahita Vala,24,F,P7497,Comics,Books,3,4410,Credit Card,28/05/2023,14:39:49,returned
TXN901183,CUST5921,Kismat Saran,25,M,P6356,Handbag,Accessories,1,1972,CC,23/06/2023,21:32:57,delivered
TXN777733,CUST2242,Ishaan Dey,46,Female,P8790,Sofa,Furniture,3,9330,CC,23/01/2023,20:07:42,delivered
TXN876501,CUST1383,Zoya Bhardwaj,36,Male,P5194,Sofa,Furniture,1,576,EMI,08/01/2023,7:09:01,returned
TXN468995,CUST5938,Yashvi Sachar,44,Male,P8016,Smartwatch,Electronics,2,1068,Cash,16/12/2023,17:07:52,pending
TXN636035,CUST6817,Uthkarsh Dugar,29,F,P3382,Wallet,Accessories,1,3755,EMI,15/07/2023,23:23:00,pending
TXN457157,CUST5616,Emir Swaminathan,18,F,P2110,Wheat,Groceries,3,14346,Cash,07/09/2023,15:11:35,pending
TXN139454,CUST6582,Devansh Khosla,57,F,P4929,Jacket,Clothing,5,4485,EMI,18/09/2023,21:25:51,pending
TXN277097,CUST5111,Anvi Balakrishnan,51,F,P4490,Smartphone,Electronics,4,11228,EMI,10/11/2023,0:11:41,pending
TXN164769,CUST1928,Mehul Brar,25,M,P1065,Sweater,Clothing,3,5178,CC,09/03/2023,12:45:00,cancelled
TXN326655,CUST7138,Samiha Chadha,49,Female,P1120,Sweater,Clothing,4,12904,CC,26/07/2023,16:20:42,pending
TXN227567,CUST1401,Damini Raju,49,Female,P9862,Handbag,Accessories,1,4496,Debit Card,25/07/2023,19:30:41,pending
TXN176076,CUST2204,Himmat Bahl,20,M,P9186,Smartwatch,Electronics,2,1262,CC,28/02/2023,20:18:31,cancelled
TXN746896,CUST4637,Armaan De,18,Male,P8401,Jeans,Clothing,1,3630,EMI,03/03/2023,18:20:09,delivered
TXN800712,CUST7135,Raunak Sani,56,F,P3406,T-Shirt,Clothing,2,9186,EMI,23/01/2023,19:30:54,delivered
TXN193929,CUST1985,Rhea Manda,45,Female,P1360,Rice,Groceries,1,3244,UPI,05/04/2023,20:45:13,returned
TXN373003,CUST9725,Dhanush Salvi,30,M,P4961,Novel,Books,1,542,Cash,15/10/2023,6:13:07,pending
TXN286500,CUST7981,Amira Kala,28,Male,P7920,Fruits,Groceries,3,13977,Cash,30/07/2023,6:54:41,pending
TXN363725,CUST8085,Rati Tara,24,Female,P3454,Handbag,Accessories,3,12426,CC,22/03/2023,5:02:18,pending
TXN637202,CUST3908,Shlok Srinivas,45,Male,P9580,Watch,Accessories,4,11440,EMI,26/11/2023,22:47:24,returned
TXN657363,CUST3255,Saanvi Toor,18,Male,P3757,Dining Table,Furniture,3,4482,Credit Card,04/12/2023,1:11:32,pending
TXN934812,CUST7427,Zeeshan Barad,51,Male,P1403,Sofa,Furniture,1,3552,Credit Card,20/07/2023,9:12:06,returned
TXN923152,CUST1360,Samaira Baria,59,Female,P6787,Chair,Furniture,2,5868,Credit Card,16/04/2023,7:07:35,returned
TXN934847,CUST9532,Ela Ramakrishnan,58,Male,P7615,Wallet,Accessories,5,12735,CC,22/05/2023,10:09:07,returned
TXN258348,CUST3080,Gokul Mangal,37,F,P3925,Jacket,Clothing,5,6485,Cash,11/09/2023,21:17:50,cancelled
TXN877703,CUST4609,Seher Solanki,22,M,P2969,Wallet,Accessories,5,6660,EMI,24/09/2023,21:14:07,pending
TXN920031,CUST6325,Vanya Buch,46,M,P7578,Wardrobe,Furniture,4,18600,Credit Card,25/06/2023,20:24:56,cancelled
TXN540054,CUST5833,Myra Chaudry,39,F,P9870,Milk,Groceries,5,9965,Cash,23/02/2023,2:06:34,delivered
TXN475775,CUST7105,Badal Ratti,41,F,P7491,T-Shirt,Clothing,4,14180,Credit Card,29/04/2023,0:57:55,cancelled
TXN837709,CUST3978,Devansh Kara,38,Male,P9490,Smartwatch,Electronics,5,1200,CC,31/12/2023,22:08:34,delivered
TXN358079,CUST3113,Taran Joshi,25,M,P1110,Sofa,Furniture,4,11460,CC,28/12/2023,14:26:07,delivered
TXN556198,CUST5419,Nitara Ahuja,57,M,P9847,Dining Table,Furniture,2,4236,Cash,24/11/2023,12:14:06,cancelled
TXN452237,CUST9946,Yakshit Ahuja,32,Female,P1710,Tablet,Electronics,5,8555,Debit Card,06/10/2023,4:57:48,pending
TXN854049,CUST2937,Ranbir Barman,54,Male,P8941,Smartphone,Electronics,2,9178,Cash,31/12/2023,2:28:34,pending
TXN502498,CUST4599,Tarini Sethi,48,M,P9847,Wheat,Groceries,5,17860,EMI,03/03/2023,4:35:51,returned
TXN334551,CUST6480,Aniruddh Sinha,51,F,P6163,Sofa,Furniture,2,9800,UPI,04/11/2023,13:51:39,delivered
TXN779277,CUST2324,Renee Sethi,18,Female,P3951,Watch,Accessories,5,2850,CC,02/09/2023,3:58:35,pending
TXN410080,CUST3119,Zain Sura,34,F,P4408,Chair,Furniture,4,11988,CC,18/11/2023,17:38:47,cancelled
TXN826940,CUST6170,Khushi Raju,24,F,P1660,Smartwatch,Electronics,2,9846,Cash,10/11/2023,4:27:44,cancelled
TXN395439,CUST6278,Zoya Bajaj,22,M,P1131,Wallet,Accessories,2,5608,EMI,02/06/2023,21:51:55,returned
TXN217566,CUST4895,Shaan Wali,47,M,P2019,Belt,Accessories,3,4710,Credit Card,18/09/2023,6:41:05,cancelled
TXN430566,CUST1167,Inaaya  Khurana,36,F,P8602,Wheat,Groceries,2,4158,Credit Card,19/06/2023,4:46:37,delivered
TXN647271,CUST7766,Zain Lad,19,F,P4327,Novel,Books,5,16390,Credit Card,25/11/2023,6:01:42,pending
TXN795937,CUST5252,Darshit Mann,57,F,P3010,Jacket,Clothing,5,15830,Credit Card,14/12/2023,19:06:24,returned
TXN391695,CUST5410,Onkar Devan,44,M,P6124,Shirt,Clothing,5,9915,CC,29/10/2023,21:12:01,returned
TXN877360,CUST9429,Jiya Comar,38,F,P7900,Textbook,Books,4,11512,Cash,23/01/2023,17:34:41,delivered
TXN654419,CUST6001,Nakul Borde,35,F,P1076,Fruits,Groceries,5,20140,UPI,08/12/2023,19:37:37,returned
TXN902596,CUST1394,Jayesh Brar,30,F,P7785,Tablet,Electronics,4,7904,CC,17/02/2023,8:58:17,cancelled
TXN422622,CUST9903,Baiju Sen,54,Male,P2669,Smartwatch,Electronics,3,11037,Credit Card,28/06/2023,6:17:11,cancelled
TXN278140,CUST4599,Tarini Sethi,48,M,P5998,Sweater,Clothing,1,1565,Debit Card,04/08/2023,13:38:58,cancelled
TXN433107,CUST3050,Sahil Bhandari,51,F,P1120,Notebook,Books,4,1252,Debit Card,09/10/2023,23:23:23,pending
TXN672671,CUST2477,Jayan Goswami,50,F,P3689,Chair,Furniture,2,2660,CC,22/10/2023,23:54:04,cancelled
TXN115795,CUST3291,Mannat Contractor,33,Male,P4992,Jacket,Clothing,4,6696,Cash,22/04/2023,17:54:24,cancelled
TXN949096,CUST3539,Dhanuk Babu,22,M,P1773,Vegetables,Groceries,2,5726,CC,22/11/2023,22:23:02,delivered
TXN224369,CUST8903,Hunar Walla,41,Male,P1036,Fruits,Groceries,3,13224,Debit Card,29/06/2023,5:28:59,delivered
TXN804487,CUST4609,Seher Solanki,22,M,P1646,Vegetables,Groceries,4,3144,Cash,04/02/2023,19:47:36,returned
TXN867934,CUST6001,Nakul Borde,35,F,P5211,Comics,Books,1,1535,Credit Card,01/02/2023,20:34:18,cancelled
TXN556404,CUST3887,Amani Shukla,25,M,P4235,Rice,Groceries,1,2346,Credit Card,29/03/2023,16:34:43,cancelled
TXN272327,CUST1265,Parinaaz Hari,41,Male,P1031,Headphones,Electronics,3,12954,Credit Card,07/01/2023,17:02:58,cancelled
TXN545576,CUST6860,Taimur Viswanathan,20,Male,P9445,Jeans,Clothing,3,8229,Credit Card,01/08/2023,13:55:23,delivered
TXN203238,CUST7135,Raunak Sani,56,F,P7943,Chair,Furniture,2,7184,EMI,06/01/2023,21:52:35,returned
TXN353720,CUST1982,Prisha Rama,19,Female,P5070,Chair,Furniture,4,7948,Debit Card,01/03/2023,14:07:42,returned
TXN785233,CUST3800,Aarav Sur,29,F,P7278,Smartwatch,Electronics,1,3986,CC,01/10/2023,12:49:56,cancelled
TXN952882,CUST1163,Kabir Tandon,55,Female,P5702,Chair,Furniture,5,20025,CC,12/07/2023,12:07:45,delivered
TXN475059,CUST7801,Drishya Mane,20,Male,P7795,Jeans,Clothing,3,1677,Cash,23/03/2023,1:57:55,delivered
TXN807191,CUST9382,Miraan Jayaraman,26,M,P1529,Smartwatch,Electronics,5,6805,CC,13/08/2023,23:06:34,returned
TXN300555,CUST5353,Dishani Thakur,52,Male,P3649,Textbook,Books,1,434,Credit Card,28/09/2023,11:28:04,returned
TXN171949,CUST3291,Mannat Contractor,33,Male,P8590,Jacket,Clothing,4,3624,Debit Card,24/02/2023,2:21:38,cancelled
TXN365952,CUST5252,Darshit Mann,57,F,P7553,Novel,Books,3,9495,Debit Card,09/09/2023,22:21:20,delivered
TXN502387,CUST5781,Dhruv Sarna,49,M,P5862,Laptop,Electronics,3,771,Debit Card,23/08/2023,9:54:25,returned
TXN414772,CUST9078,Navya Wagle,20,F,P9769,Bed,Furniture,2,4978,Credit Card,29/06/2023,6:54:27,pending
TXN283825,CUST5819,Tanya Vora,44,Male,P3224,Smartwatch,Electronics,1,4063,Credit Card,07/07/2023,20:59:07,cancelled
TXN610072,CUST4747,Krish Srinivasan,23,Male,P8631,Handbag,Accessories,3,6384,Debit Card,06/03/2023,8:22:28,cancelled
TXN188694,CUST8384,Ayesha Dyal,30,Female,P6558,Wardrobe,Furniture,4,2952,CC,07/11/2023,13:50:02,pending
TXN638929,CUST1799,Damini Bhalla,38,M,P4758,Shirt,Clothing,2,7768,UPI,28/10/2023,18:26:48,cancelled
TXN774400,CUST2285,Stuvan Sastry,56,M,P7639,Milk,Groceries,3,14049,CC,28/02/2023,5:32:55,cancelled
TXN617931,CUST6860,Taimur Viswanathan,20,Male,P7811,Smartwatch,Electronics,4,15300,Debit Card,25/04/2023,2:01:04,pending
TXN167303,CUST4427,Aniruddh Sangha,52,Male,P8119,Belt,Accessories,3,13596,UPI,31/07/2023,8:19:03,delivered
TXN188091,CUST5920,Trisha Suri,26,M,P8376,Notebook,Books,1,2948,Debit Card,20/01/2023,15:24:48,cancelled
TXN318117,CUST1383,Zoya Bhardwaj,36,Male,P7313,Wheat,Groceries,3,2583,Debit Card,20/02/2023,11:15:50,returned
TXN314946,CUST4722,Alisha Babu,52,Male,P3018,Sweater,Clothing,2,9670,Cash,04/02/2023,3:04:57,returned
TXN520518,CUST2731,Arhaan Chakrabarti,37,Male,P9153,Sweater,Clothing,1,4261,Debit Card,01/01/2024,2:52:06,returned
TXN668997,CUST2867,Renee Biswas,29,Female,P9550,Milk,Groceries,2,3198,UPI,24/10/2023,7:34:00,pending
TXN904363,CUST4926,Anya Rama,58,Male,P6836,Smartwatch,Electronics,1,383,CC,26/07/2023,21:44:06,pending
TXN312754,CUST8044,Kavya Soni,30,F,P2763,Rice,Groceries,3,11049,Debit Card,12/12/2023,5:17:23,delivered
TXN598115,CUST9201,Indrans Khalsa,35,Female,P5261,Rice,Groceries,1,4066,Debit Card,08/07/2023,18:21:02,pending
TXN295905,CUST4486,Yakshit Kibe,31,Male,P5898,Laptop,Electronics,2,8868,Debit Card,08/09/2023,0:57:49,pending
TXN985155,CUST2547,Dhanuk Dani,23,M,P6550,Textbook,Books,2,4492,UPI,05/02/2023,14:25:01,delivered
TXN227575,CUST9741,Armaan Chahal,30,Male,P1933,Milk,Groceries,2,2170,UPI,18/04/2023,8:59:59,pending
TXN541953,CUST7187,Heer Tank,28,Female,P9110,Belt,Accessories,4,10964,Debit Card,08/11/2023,14:59:24,cancelled
TXN849636,CUST1383,Zoya Bhardwaj,36,Male,P7342,Belt,Accessories,1,2972,Debit Card,23/11/2023,18:11:14,pending
TXN517755,CUST4053,Seher Randhawa,59,Female,P7283,Belt,Accessories,5,19625,Credit Card,23/12/2023,14:17:11,returned
TXN258452,CUST6137,Gatik Badal,47,Male,P3367,Smartphone,Electronics,5,16980,Cash,15/09/2023,22:37:49,cancelled
TXN871677,CUST5101,Kartik Khatri,22,Female,P4637,Tablet,Electronics,2,3714,Credit Card,06/04/2023,21:54:42,pending
TXN615003,CUST4650,Shlok Bedi,19,Male,P4501,T-Shirt,Clothing,4,13752,Cash,15/10/2023,11:02:09,cancelled
TXN486728,CUST2836,Tejas Master,57,Male,P7224,Sunglasses,Accessories,3,1524,Credit Card,17/08/2023,3:01:19,delivered
TXN653095,CUST3665,Mannat Rana,35,Female,P5240,Smartphone,Electronics,1,545,Cash,30/05/2023,7:40:38,delivered
TXN710927,CUST4894,Yashvi Dani,38,Male,P2062,Fruits,Groceries,5,15705,Credit Card,22/08/2023,23:15:24,delivered
TXN819073,CUST4627,Manjari Dara,54,Female,P7903,Belt,Accessories,3,13194,Debit Card,25/11/2023,16:59:01,delivered
TXN790792,CUST9635,Vihaan Golla,55,M,P6291,Rice,Groceries,3,9516,UPI,22/04/2023,10:01:26,cancelled
TXN414125,CUST8528,Rania Tiwari,23,Male,P7646,Rice,Groceries,5,16610,CC,09/07/2023,19:39:57,delivered
TXN346687,CUST2300,Jiya Sahota,34,Male,P7550,Comics,Books,2,4252,CC,30/11/2023,20:05:29,delivered
TXN593569,CUST8715,Khushi Mahajan,41,Female,P9746,Sofa,Furniture,4,12208,Debit Card,16/12/2023,2:29:40,delivered
TXN383718,CUST9479,Nehmat Choudhary,49,Male,P6488,Sunglasses,Accessories,3,984,EMI,01/08/2023,21:27:30,returned
TXN209891,CUST5272,Keya Krishna,37,M,P5873,Smartphone,Electronics,2,2284,Debit Card,02/09/2023,4:21:30,returned
TXN205370,CUST6654,Keya Keer,39,Female,P2357,Shirt,Clothing,5,19865,EMI,27/03/2023,21:57:27,returned
TXN507033,CUST5670,Samarth Bose,40,F,P7227,Bed,Furniture,5,12565,EMI,26/10/2023,6:46:13,pending
TXN745612,CUST4738,Aayush Chandra,30,Male,P8860,Sunglasses,Accessories,4,4128,CC,25/07/2023,7:33:03,returned
TXN224789,CUST6278,Zoya Bajaj,22,M,P7713,Wheat,Groceries,4,10648,UPI,27/10/2023,13:06:54,returned
TXN587747,CUST3044,Eva Bassi,33,M,P5592,Tablet,Electronics,1,1005,CC,06/06/2023,13:48:01,pending
TXN652136,CUST5648,Veer Ravel,58,Female,P8643,Bed,Furniture,5,3420,UPI,13/07/2023,22:50:45,cancelled
TXN539930,CUST1176,Kartik Chakraborty,39,M,P5272,Fruits,Groceries,4,8896,EMI,17/12/2023,6:37:27,pending
TXN347600,CUST3406,Lavanya Sastry,53,Female,P3088,Sweater,Clothing,3,1728,Credit Card,13/04/2023,20:59:29,cancelled
TXN442446,CUST6654,Keya Keer,39,Female,P2413,Sunglasses,Accessories,2,7334,Cash,27/12/2023,17:29:50,delivered
TXN565701,CUST4869,Indranil Mander,31,M,P8627,Tablet,Electronics,2,4436,UPI,26/09/2023,5:29:09,returned
TXN576618,CUST4817,Shlok Cheema,50,Male,P6625,Sunglasses,Accessories,3,3837,Debit Card,03/07/2023,22:22:36,delivered
TXN374707,CUST5616,Emir Swaminathan,18,F,P7521,Rice,Groceries,3,7782,Cash,03/03/2023,3:01:39,returned
TXN168373,CUST5157,Lakshay Kumer,34,Female,P7634,Wardrobe,Furniture,1,1467,CC,02/12/2023,3:35:48,pending
TXN788387,CUST8250,Yuvraj  Johal,29,F,P4447,Milk,Groceries,5,3075,Debit Card,28/10/2023,15:32:20,returned
TXN721139,CUST9279,Riya Solanki,53,F,P1953,Vegetables,Groceries,1,375,Debit Card,22/09/2023,23:45:44,cancelled
TXN534062,CUST9545,Aarna Hegde,60,Male,P8280,Laptop,Electronics,4,1052,Credit Card,06/06/2023,13:19:07,cancelled
TXN630814,CUST7856,Hansh Sarkar,28,Male,P1665,Belt,Accessories,3,9879,EMI,25/08/2023,11:07:58,delivered
TXN549323,CUST7053,Badal Koshy,32,Male,P6543,Handbag,Accessories,1,533,UPI,20/06/2023,5:00:03,returned
TXN830599,CUST5378,Manjari Raj,25,Male,P1792,Laptop,Electronics,5,7045,UPI,07/11/2023,14:08:38,cancelled
TXN901369,CUST9618,Aarush Rau,58,Male,P4227,Sofa,Furniture,5,10340,CC,22/07/2023,11:54:30,delivered
TXN477098,CUST6165,Abram Srinivas,37,F,P4507,Sweater,Clothing,4,16968,CC,14/04/2023,7:06:12,pending
TXN435247,CUST8384,Ayesha Dyal,30,Female,P1350,Chair,Furniture,5,8695,CC,23/01/2023,3:00:52,pending
TXN728891,CUST3283,Vidur Iyer,18,Female,P9682,Comics,Books,2,5280,Cash,09/06/2023,10:45:15,delivered
TXN486193,CUST1932,Indranil Shah,58,Male,P2568,Comics,Books,3,6525,Credit Card,21/09/2023,17:22:54,cancelled
TXN795845,CUST6396,Jayan Vasa,56,M,P8046,Rice,Groceries,3,4962,EMI,11/09/2023,5:33:58,pending
TXN327798,CUST8903,Hunar Walla,41,Male,P4146,Sweater,Clothing,3,9345,Cash,22/02/2023,18:18:09,delivered
TXN865721,CUST3218,Bhamini Gopal,44,Female,P9073,T-Shirt,Clothing,5,11600,Cash,05/10/2023,15:24:53,pending
TXN595115,CUST1137,Saira Kaul,41,F,P2154,Tablet,Electronics,5,5195,Debit Card,30/05/2023,23:09:04,delivered
TXN961298,CUST5965,Uthkarsh Bajaj,18,Male,P9996,Sweater,Clothing,5,7960,Credit Card,02/02/2023,0:21:55,delivered
TXN242883,CUST7485,Lagan Sehgal,23,F,P2592,Fruits,Groceries,2,908,EMI,05/08/2023,15:11:36,pending
TXN258677,CUST4431,Miraya Choudhary,54,F,P1377,Watch,Accessories,4,15696,CC,07/01/2023,2:05:32,cancelled
TXN626197,CUST9901,Amani Gara,52,M,P3853,Jeans,Clothing,4,1404,Cash,29/05/2023,4:57:03,cancelled
TXN323693,CUST8831,Shlok Dhingra,35,Female,P6795,T-Shirt,Clothing,3,11412,Cash,04/03/2023,18:44:03,returned
TXN315706,CUST2443,Rania Sekhon,54,Male,P9682,Jeans,Clothing,5,4895,EMI,15/03/2023,12:09:21,pending
TXN913660,CUST9925,Yuvaan Setty,46,F,P4409,Tablet,Electronics,4,18540,UPI,13/04/2023,20:24:07,pending
TXN419106,CUST2937,Ranbir Barman,54,Male,P6816,Fruits,Groceries,4,4092,UPI,19/11/2023,11:11:09,cancelled
TXN218841,CUST8477,Kiara Bahri,34,Female,P4736,Shirt,Clothing,4,14292,EMI,25/03/2023,10:00:52,delivered
TXN645660,CUST6534,Nishith Taneja,23,Female,P7235,Belt,Accessories,4,13100,CC,20/01/2023,5:23:40,pending
TXN536394,CUST2363,Inaaya  Zachariah,41,F,P7638,Tablet,Electronics,3,10083,Credit Card,24/12/2023,11:03:53,pending
TXN212784,CUST7879,Sana Mahal,44,M,P7990,Comics,Books,3,4950,Debit Card,22/02/2023,10:37:36,returned
TXN194604,CUST8166,Uthkarsh Tak,25,M,P4803,Headphones,Electronics,5,930,UPI,03/09/2023,20:32:18,pending
TXN431637,CUST6473,Indranil Talwar,31,Male,P6989,Sofa,Furniture,1,3478,Credit Card,07/09/2023,18:53:32,pending
TXN837810,CUST6806,Aaryahi Wadhwa,57,M,P5298,Laptop,Electronics,1,533,CC,21/07/2023,20:41:32,pending
TXN425876,CUST9651,Jivin Varghese,40,Male,P6321,Sweater,Clothing,5,17160,EMI,25/09/2023,17:12:37,returned
TXN295097,CUST8436,Siya Mane,39,Male,P1526,Chair,Furniture,5,13065,CC,03/10/2023,10:21:16,pending
TXN413421,CUST5157,Lakshay Kumer,34,Female,P9017,Sunglasses,Accessories,2,8756,CC,11/01/2023,19:00:40,cancelled
TXN526537,CUST8530,Shlok Kakar,58,Male,P5111,Wardrobe,Furniture,1,4572,UPI,19/05/2023,7:21:17,pending
TXN149262,CUST6198,Samar Srinivasan,42,Female,P4672,Belt,Accessories,5,24575,UPI,03/10/2023,20:25:49,cancelled
TXN689943,CUST4410,Akarsh Tara,35,M,P8537,Milk,Groceries,3,8091,Debit Card,13/09/2023,5:21:23,cancelled
TXN179195,CUST2285,Stuvan Sastry,56,M,P4430,Rice,Groceries,5,20820,Cash,13/11/2023,18:25:08,delivered
TXN463682,CUST4627,Manjari Dara,54,Female,P3759,T-Shirt,Clothing,3,8580,EMI,27/09/2023,2:38:26,pending
TXN418027,CUST7419,Adira Dugar,56,F,P5186,Chair,Furniture,4,13500,UPI,09/10/2023,23:13:21,pending
TXN310452,CUST8789,Amira Vora,22,F,P7248,T-Shirt,Clothing,5,8345,UPI,12/02/2023,11:05:33,returned
TXN209145,CUST7228,Saira Ahluwalia,60,M,P7011,Headphones,Electronics,4,19932,CC,07/10/2023,19:07:25,cancelled
TXN184148,CUST2428,Divit Khatri,27,Female,P7513,Shirt,Clothing,2,2458,Debit Card,26/04/2023,10:50:56,returned
TXN341463,CUST9484,Yashvi Uppal,27,Male,P6801,Bed,Furniture,4,15568,Credit Card,22/04/2023,11:45:22,delivered
TXN929890,CUST7216,Indrajit Johal,20,F,P4805,Smartwatch,Electronics,5,640,Cash,27/02/2023,22:58:52,delivered
TXN959935,CUST5356,Renee Kant,37,Female,P7513,Wardrobe,Furniture,1,1699,UPI,27/01/2023,7:18:22,pending
TXN823920,CUST3811,Shayak Kannan,53,F,P2447,Sunglasses,Accessories,2,978,EMI,23/09/2023,18:26:21,delivered
TXN507471,CUST3599,Anaya Vaidya,60,Male,P4837,Magazine,Books,3,12900,UPI,15/01/2023,6:26:01,delivered
TXN936606,CUST7305,Abram Bhagat,52,Male,P1967,Textbook,Books,2,3610,EMI,05/08/2023,4:26:19,cancelled
TXN871428,CUST8044,Kavya Soni,30,F,P9606,Smartphone,Electronics,2,5702,UPI,15/10/2023,18:17:05,pending
TXN688494,CUST8052,Riaan Chakrabarti,24,Female,P4877,Sunglasses,Accessories,3,10581,CC,22/02/2023,20:50:45,pending
TXN484185,CUST1660,Mehul Bhatti,29,Female,P2154,Milk,Groceries,2,2002,CC,04/08/2023,2:11:50,delivered
TXN595877,CUST6454,Nakul Dar,48,Female,P7064,Shirt,Clothing,1,4994,Cash,24/12/2023,13:37:05,pending
TXN581383,CUST6498,Saira Dyal,41,Female,P6873,Novel,Books,3,13488,Debit Card,02/04/2023,6:42:58,cancelled
TXN440734,CUST3917,Taran Sankar,36,F,P9478,Textbook,Books,1,801,Cash,22/06/2023,2:37:02,pending
TXN780003,CUST4642,Aaina Iyengar,31,F,P4399,Comics,Books,3,6375,Debit Card,09/04/2023,8:32:00,cancelled
TXN612430,CUST2042,Veer Aurora,27,F,P1948,Watch,Accessories,3,7047,Debit Card,02/07/2023,12:42:04,cancelled
TXN347456,CUST9382,Miraan Jayaraman,26,M,P2931,Textbook,Books,4,13664,CC,27/08/2023,14:05:04,cancelled
TXN394683,CUST2458,Abram Tiwari,57,Female,P4252,Sweater,Clothing,3,3912,EMI,14/08/2023,6:50:32,pending
TXN330838,CUST1020,Charvi Gupta,24,Male,P1786,Jacket,Clothing,4,7280,Cash,31/10/2023,21:17:01,pending
TXN545730,CUST5825,Sahil Mahal,50,F,P9916,Vegetables,Groceries,4,6648,Cash,14/08/2023,10:55:28,cancelled
TXN813043,CUST6454,Nakul Dar,48,Female,P1240,Sofa,Furniture,1,2098,UPI,19/10/2023,11:50:55,pending
TXN362457,CUST8308,Veer Saha,48,Female,P6141,Textbook,Books,4,4200,Debit Card,17/01/2023,18:57:19,returned
TXN515579,CUST2366,Eshani Krishnan,43,F,P2676,Sweater,Clothing,2,7426,EMI,02/12/2023,8:18:15,pending
TXN363557,CUST1255,Riya Som,57,M,P9978,Fruits,Groceries,1,3709,Debit Card,09/02/2023,11:03:11,delivered
TXN576859,CUST6325,Vanya Buch,46,M,P4827,Bed,Furniture,2,1430,EMI,29/07/2023,15:15:35,returned
